lecture video A index,lecture video A title,lecture video A site,lecture video B index,lecture video B title,lecture video B site,vote result
11,introduction to module 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
11,introduction to module 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,15,polynomial and power functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/tW3Lt/polynomial-and-power-functions,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,16,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,18,the exponential function,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,19,the logarithmic function,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,20,exponential growth and decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,24,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,0
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
12,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,16,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,24,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,26,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,27,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
13,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
